user_id,book_id,rating,interaction_type,review_text,timestamp
36,85,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-04
49,705,3.0,rate,It was an okay read. Met expectations.,2026-01-04
206,397,3.0,rate,It was an okay read. Met expectations.,2026-01-04
281,777,2.0,rate,Hard to get through. Not recommended.,2026-01-04
102,12,2.0,rate,Very basic characters and predictable plot.,2026-01-04
291,741,3.0,rate,It was an okay read. Met expectations.,2026-01-04
180,186,,shelve,,2026-01-04
111,897,2.0,rate,Very basic characters and predictable plot.,2026-01-04
272,1055,,view,,2026-01-04
125,931,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-04
100,568,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-04
371,452,3.0,rate,It was an okay read. Met expectations.,2026-01-04
318,428,,view,,2026-01-04
325,528,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-04
17,803,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-04
293,458,,view,,2026-01-04
206,949,4.0,rate,Could not put it down! A fantastic book.,2026-01-04
378,467,2.0,rate,Very basic characters and predictable plot.,2026-01-04
101,1099,,view,,2026-01-04
318,716,4.0,rate,Beautifully written and highly engaging.,2026-01-04
208,1002,3.0,rate,It was an okay read. Met expectations.,2026-01-04
267,775,,shelve,,2026-01-04
31,938,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-04
160,579,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-04
136,1183,1.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-04
27,164,4.0,rate,"A wonderful read, really connected with the story.",2026-01-04
280,660,,view,,2026-01-04
112,799,3.0,rate,It was an okay read. Met expectations.,2026-01-04
300,1058,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-04
280,4,2.0,rate,Decent idea but poorly written.,2026-01-04
288,296,5.0,rate,Beautifully written and highly engaging.,2026-01-04
113,487,3.0,rate,It was an okay read. Met expectations.,2026-01-04
24,370,5.0,rate,Beautifully written and highly engaging.,2026-01-04
149,90,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-04
107,647,,view,,2026-01-04
105,1059,,view,,2026-01-04
387,551,,view,,2026-01-04
25,960,5.0,rate,"A wonderful read, really connected with the story.",2026-01-04
375,979,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-04
105,1006,3.0,rate,It was an okay read. Met expectations.,2026-01-04
150,91,3.0,rate,It was an okay read. Met expectations.,2026-01-04
175,198,,view,,2026-01-04
312,207,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-04
224,430,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-04
150,578,,view,,2026-01-04
150,1168,3.0,rate,It was an okay read. Met expectations.,2026-01-04
275,306,4.0,rate,Beautifully written and highly engaging.,2026-01-04
117,922,3.0,rate,It was an okay read. Met expectations.,2026-01-04
269,882,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-04
167,536,,shelve,,2026-01-04
116,533,,view,,2026-01-04
139,350,3.0,rate,It was an okay read. Met expectations.,2026-01-04
45,878,,view,,2026-01-04
156,1080,2.0,rate,Hard to get through. Not recommended.,2026-01-04
116,923,5.0,rate,"A wonderful read, really connected with the story.",2026-01-04
314,335,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-04
106,772,,view,,2026-01-04
33,132,3.0,rate,It was an okay read. Met expectations.,2026-01-04
44,348,3.0,rate,It was an okay read. Met expectations.,2026-01-04
277,164,,shelve,,2026-01-04
33,312,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-04
126,609,3.0,rate,It was an okay read. Met expectations.,2026-01-04
298,1125,3.0,rate,It was an okay read. Met expectations.,2026-01-04
306,305,,view,,2026-01-04
141,63,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-04
223,177,3.0,rate,It was an okay read. Met expectations.,2026-01-04
51,158,5.0,rate,Beautifully written and highly engaging.,2026-01-04
306,1031,,view,,2026-01-04
385,142,3.0,rate,It was an okay read. Met expectations.,2026-01-04
134,277,2.0,rate,Hard to get through. Not recommended.,2026-01-04
385,860,,shelve,,2026-01-04
18,155,3.0,rate,It was an okay read. Met expectations.,2026-01-04
288,273,,shelve,,2026-01-04
376,372,,view,,2026-01-04
242,867,,view,,2026-01-04
244,855,,view,,2026-01-04
225,1085,,shelve,,2026-01-04
207,554,1.0,rate,"Disappointing, execution fell short of the premise.",2026-01-04
119,971,3.0,rate,It was an okay read. Met expectations.,2026-01-04
128,499,3.0,rate,It was an okay read. Met expectations.,2026-01-04
139,470,,shelve,,2026-01-04
224,546,,shelve,,2026-01-04
390,430,,shelve,,2026-01-04
114,631,3.0,rate,It was an okay read. Met expectations.,2026-01-04
107,420,4.0,rate,Could not put it down! A fantastic book.,2026-01-04
26,220,3.0,rate,It was an okay read. Met expectations.,2026-01-04
137,953,4.0,rate,Beautifully written and highly engaging.,2026-01-04
18,220,,shelve,,2026-01-04
173,1028,,view,,2026-01-04
69,934,3.0,rate,It was an okay read. Met expectations.,2026-01-04
77,833,,view,,2026-01-04
353,727,4.0,rate,"A wonderful read, really connected with the story.",2026-01-04
399,1052,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-04
233,658,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-04
236,136,,shelve,,2026-01-04
354,366,2.0,rate,Hard to get through. Not recommended.,2026-01-04
95,680,4.0,rate,Beautifully written and highly engaging.,2026-01-04
2,481,,view,,2026-01-04
345,827,3.0,rate,It was an okay read. Met expectations.,2026-01-04
394,457,2.0,rate,Very basic characters and predictable plot.,2026-01-04
345,712,4.0,rate,Could not put it down! A fantastic book.,2026-01-04
193,156,3.0,rate,It was an okay read. Met expectations.,2026-01-04
393,338,5.0,rate,An absolute masterpiece! Loved every page.,2026-01-04
396,865,2.0,rate,Hard to get through. Not recommended.,2026-01-04
198,482,3.0,rate,It was an okay read. Met expectations.,2026-01-04
82,305,,view,,2026-01-04
264,944,3.0,rate,It was an okay read. Met expectations.,2026-01-04
83,414,4.0,rate,Beautifully written and highly engaging.,2026-01-04
355,208,3.0,rate,It was an okay read. Met expectations.,2026-01-04
88,600,3.0,rate,It was an okay read. Met expectations.,2026-01-04
399,296,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-04
191,290,3.0,rate,It was an okay read. Met expectations.,2026-01-04
88,869,2.0,rate,Decent idea but poorly written.,2026-01-04
202,641,,shelve,,2026-01-04
352,611,3.0,rate,It was an okay read. Met expectations.,2026-01-04
220,151,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-04
254,379,4.0,rate,Beautifully written and highly engaging.,2026-01-04
196,646,4.0,rate,"A wonderful read, really connected with the story.",2026-01-04
352,801,5.0,rate,"A wonderful read, really connected with the story.",2026-01-04
227,1198,3.0,rate,It was an okay read. Met expectations.,2026-01-04
357,580,3.0,rate,It was an okay read. Met expectations.,2026-01-04
261,246,5.0,rate,Could not put it down! A fantastic book.,2026-01-04
252,966,,shelve,,2026-01-04
218,397,,view,,2026-01-04
253,853,3.0,rate,It was an okay read. Met expectations.,2026-01-04
65,1194,2.0,rate,Decent idea but poorly written.,2026-01-04
248,1044,3.0,rate,It was an okay read. Met expectations.,2026-01-04
91,554,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-04
196,422,3.0,rate,It was an okay read. Met expectations.,2026-01-04
203,777,,view,,2026-01-04
57,417,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-04
4,709,,shelve,,2026-01-04
352,326,,shelve,,2026-01-04
65,162,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-04
90,1,,view,,2026-01-04
94,610,,view,,2026-01-04
352,485,,shelve,,2026-01-04
216,1013,1.0,rate,Very basic characters and predictable plot.,2026-01-04
63,294,5.0,rate,"A wonderful read, really connected with the story.",2026-01-04
236,581,4.0,rate,Beautifully written and highly engaging.,2026-01-04
257,565,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-04
84,213,2.0,rate,Decent idea but poorly written.,2026-01-04
352,1160,3.0,rate,It was an okay read. Met expectations.,2026-01-04
70,940,3.0,rate,It was an okay read. Met expectations.,2026-01-04
258,541,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-04
60,243,3.0,rate,It was an okay read. Met expectations.,2026-01-04
259,114,3.0,rate,It was an okay read. Met expectations.,2026-01-04
68,13,5.0,rate,Beautifully written and highly engaging.,2026-01-04
59,569,,view,,2026-01-04
54,1009,3.0,rate,It was an okay read. Met expectations.,2026-01-04
350,552,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-04
235,1006,3.0,rate,It was an okay read. Met expectations.,2026-01-04
337,1123,,view,,2026-01-04
201,17,2.0,rate,Hard to get through. Not recommended.,2026-01-04
347,335,3.0,rate,It was an okay read. Met expectations.,2026-01-04
84,1125,3.0,rate,It was an okay read. Met expectations.,2026-01-04
220,370,,view,,2026-01-04
8,502,4.0,rate,"A wonderful read, really connected with the story.",2026-01-04
190,173,3.0,rate,It was an okay read. Met expectations.,2026-01-04
188,2,3.0,rate,It was an okay read. Met expectations.,2026-01-04
265,119,,view,,2026-01-04
188,251,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-04
396,381,,view,,2026-01-04
84,371,5.0,rate,Could not put it down! A fantastic book.,2026-01-04
312,785,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-05
4,380,4.0,rate,Beautifully written and highly engaging.,2026-01-05
168,648,,view,,2026-01-05
261,138,3.0,rate,It was an okay read. Met expectations.,2026-01-05
88,965,4.0,rate,"A wonderful read, really connected with the story.",2026-01-05
129,51,3.0,rate,It was an okay read. Met expectations.,2026-01-05
173,55,,view,,2026-01-05
226,247,3.0,rate,It was an okay read. Met expectations.,2026-01-05
335,441,,shelve,,2026-01-05
366,329,,shelve,,2026-01-05
372,883,,shelve,,2026-01-05
302,19,5.0,rate,Beautifully written and highly engaging.,2026-01-05
371,162,,view,,2026-01-05
79,45,,view,,2026-01-05
211,529,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-05
285,624,3.0,rate,It was an okay read. Met expectations.,2026-01-05
230,121,3.0,rate,It was an okay read. Met expectations.,2026-01-05
276,515,1.0,rate,Very basic characters and predictable plot.,2026-01-05
218,266,3.0,rate,It was an okay read. Met expectations.,2026-01-05
247,81,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-05
155,986,3.0,rate,It was an okay read. Met expectations.,2026-01-05
188,176,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-05
387,889,4.0,rate,Could not put it down! A fantastic book.,2026-01-05
387,572,2.0,rate,Very basic characters and predictable plot.,2026-01-05
304,63,,shelve,,2026-01-05
224,1062,3.0,rate,It was an okay read. Met expectations.,2026-01-05
19,1008,,view,,2026-01-05
168,343,,view,,2026-01-05
303,850,2.0,rate,Decent idea but poorly written.,2026-01-05
398,362,4.0,rate,Could not put it down! A fantastic book.,2026-01-05
117,637,4.0,rate,Beautifully written and highly engaging.,2026-01-05
85,130,,view,,2026-01-05
156,1096,1.0,rate,Decent idea but poorly written.,2026-01-05
205,694,,shelve,,2026-01-05
310,555,,shelve,,2026-01-05
169,345,3.0,rate,It was an okay read. Met expectations.,2026-01-05
237,946,4.0,rate,Could not put it down! A fantastic book.,2026-01-05
132,68,2.0,rate,Decent idea but poorly written.,2026-01-05
256,741,2.0,rate,Decent idea but poorly written.,2026-01-05
20,1113,3.0,rate,It was an okay read. Met expectations.,2026-01-05
89,279,4.0,rate,"A wonderful read, really connected with the story.",2026-01-05
111,221,3.0,rate,It was an okay read. Met expectations.,2026-01-05
186,583,3.0,rate,It was an okay read. Met expectations.,2026-01-05
368,337,3.0,rate,It was an okay read. Met expectations.,2026-01-05
161,471,,view,,2026-01-05
21,480,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-05
164,740,,shelve,,2026-01-05
171,898,3.0,rate,It was an okay read. Met expectations.,2026-01-05
203,646,5.0,rate,Could not put it down! A fantastic book.,2026-01-05
42,340,4.0,rate,"A wonderful read, really connected with the story.",2026-01-05
310,791,3.0,rate,It was an okay read. Met expectations.,2026-01-05
164,895,2.0,rate,Decent idea but poorly written.,2026-01-05
48,715,3.0,rate,It was an okay read. Met expectations.,2026-01-05
237,401,,view,,2026-01-05
258,393,2.0,rate,Decent idea but poorly written.,2026-01-05
127,402,,shelve,,2026-01-05
112,819,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-05
165,523,4.0,rate,"A wonderful read, really connected with the story.",2026-01-05
7,504,2.0,rate,Hard to get through. Not recommended.,2026-01-05
319,598,5.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-05
278,316,,view,,2026-01-05
333,489,5.0,rate,An absolute masterpiece! Loved every page.,2026-01-05
259,10,,view,,2026-01-05
207,786,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-05
282,926,,view,,2026-01-05
88,655,4.0,rate,Beautifully written and highly engaging.,2026-01-05
223,151,3.0,rate,It was an okay read. Met expectations.,2026-01-05
125,563,3.0,rate,It was an okay read. Met expectations.,2026-01-05
85,127,2.0,rate,Hard to get through. Not recommended.,2026-01-05
211,1024,4.0,rate,Beautifully written and highly engaging.,2026-01-05
193,701,3.0,rate,It was an okay read. Met expectations.,2026-01-05
234,830,4.0,rate,Could not put it down! A fantastic book.,2026-01-05
62,31,3.0,rate,It was an okay read. Met expectations.,2026-01-05
318,329,3.0,rate,It was an okay read. Met expectations.,2026-01-05
237,184,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-05
22,1069,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-05
189,1065,,view,,2026-01-05
318,715,2.0,rate,"Disappointing, execution fell short of the premise.",2026-01-05
174,851,2.0,rate,Hard to get through. Not recommended.,2026-01-05
14,129,3.0,rate,It was an okay read. Met expectations.,2026-01-05
376,601,2.0,rate,Decent idea but poorly written.,2026-01-05
178,893,3.0,rate,It was an okay read. Met expectations.,2026-01-05
377,222,2.0,rate,Hard to get through. Not recommended.,2026-01-05
295,1132,4.0,rate,Beautifully written and highly engaging.,2026-01-05
71,198,4.0,rate,"A wonderful read, really connected with the story.",2026-01-05
180,79,3.0,rate,It was an okay read. Met expectations.,2026-01-05
29,1133,4.0,rate,Beautifully written and highly engaging.,2026-01-05
210,569,,shelve,,2026-01-05
32,730,3.0,rate,It was an okay read. Met expectations.,2026-01-05
326,433,3.0,rate,It was an okay read. Met expectations.,2026-01-05
288,419,3.0,rate,It was an okay read. Met expectations.,2026-01-05
362,966,3.0,rate,It was an okay read. Met expectations.,2026-01-05
248,857,3.0,rate,It was an okay read. Met expectations.,2026-01-05
242,810,2.0,rate,Not my cup of tea. Found it a bit slow.,2026-01-05
100,948,3.0,rate,It was an okay read. Met expectations.,2026-01-05
138,1075,3.0,rate,It was an okay read. Met expectations.,2026-01-05
143,1146,2.0,rate,Hard to get through. Not recommended.,2026-01-05
226,560,,view,,2026-01-05
137,627,,shelve,,2026-01-05
53,596,4.0,rate,Beautifully written and highly engaging.,2026-01-05
295,392,3.0,rate,It was an okay read. Met expectations.,2026-01-05
102,661,3.0,rate,It was an okay read. Met expectations.,2026-01-05
376,1060,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-05
102,530,3.0,rate,It was an okay read. Met expectations.,2026-01-05
73,800,4.0,rate,Strong characters and excellent plot. Highly recommended.,2026-01-05
28,858,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-05
324,335,2.0,rate,Decent idea but poorly written.,2026-01-05
28,463,,shelve,,2026-01-05
149,1136,,view,,2026-01-05
250,546,4.0,rate,An absolute masterpiece! Loved every page.,2026-01-05
140,939,,shelve,,2026-01-05
250,105,3.0,rate,It was an okay read. Met expectations.,2026-01-05
375,119,4.0,rate,Could not put it down! A fantastic book.,2026-01-05
140,906,3.0,rate,It was an okay read. Met expectations.,2026-01-05
250,858,,view,,2026-01-05
295,1113,2.0,rate,Hard to get through. Not recommended.,2026-01-05
323,568,,view,,2026-01-05
264,546,,view,,2026-01-05
242,863,,view,,2026-01-05
53,510,4.0,rate,Beautifully written and highly engaging.,2026-01-05
73,1129,3.0,rate,It was an okay read. Met expectations.,2026-01-05
95,604,4.0,rate,"A wonderful read, really connected with the story.",2026-01-05
390,727,4.0,rate,Beautifully written and highly engaging.,2026-01-05
152,849,4.0,rate,Could not put it down! A fantastic book.,2026-01-05
